0.	2.0617	0.027185

0.02785848498665312	2.0864	0.041008

0.03015472989422602	2.1065	0.054167

0.03627814473112702	2.1667	0.10036

0.03857508709532986	2.193	0.1206

0.040106161426246914	2.2129	0.13429

0.043933307619538536	2.2816	0.16602

0.050821522968150394	2.7587	0.39885

0.05771001090723315	2.2514	2.233

0.06919146572526352	1.2731	0.25592

0.07531538539247948	1.4347	0.13857

0.08067685283257399	1.5584	0.072055

0.087565638415919	1.7502	0.049029

0.09521863715006505	1.9148	0.26066

0.10287436726941562	1.7058	0.3149

0.11052254183731477	1.8779	0.15307

0.11742038775745783	2.1002	0.22291

0.12353944542955332	2.5005	0.35692

0.13119325689974046	2.5753	1.8023

0.1411445406902162	0.3558	1.4221

0.15186138117548315	0.40045	0.60845

0.16410878548391755	0.85024	0.0098548

0.17712026776157103	1.0878	0.00014657
