0.0	3.125120284	0.005430709
0.304873686	3.125120284	0.005430709
0.317576756	3.12447355	0.008493993
0.330279827	3.12297343	0.011040076
0.342982897	3.120905656	0.012853443
0.355685967	3.118679158	0.013852244
0.368389037	3.116731447	0.014114805
0.381092108	3.115417032	0.013867252
0.393795178	3.114911675	0.013430241
0.406498248	3.115162241	0.013131977
0.419201318	3.1159052	0.013208363
0.431904389	3.116757545	0.013726079
0.444607459	3.117351689	0.01456521
0.457310529	3.117460591	0.015473278
0.470013599	3.117063653	0.016165989
0.48271667	3.116335839	0.016430173
0.49541974	3.115575529	0.016192661
0.50812281	3.115101497	0.015539908
0.52082588	3.115149036	0.014688789
0.533528951	3.115792514	0.013916577
0.546232021	3.116919606	0.013467035
0.558935091	3.118272091	0.013463651
0.571638161	3.11954172	0.013868276
0.584341232	3.120479825	0.014506857
0.597044302	3.120971859	0.015147997
0.609747372	3.121051777	0.015593006
0.622450442	3.120864355	0.015738365
0.635153513	3.120601618	0.015593813
0.647856583	3.120439067	0.015260385
0.660559653	3.120489318	0.014883057
0.673262723	3.120782888	0.014595685
0.685965794	3.121278068	0.014476166
0.698668864	3.12189243	0.014526659
0.711371934	3.122540472	0.014684596
0.724075004	3.123160867	0.014857053
0.736778075	3.12372441	0.014961227
0.749481145	3.124224936	0.014953134
0.762184215	3.124662966	0.014835273
0.774887286	3.125032985	0.014642963
0.787590356	3.12532125	0.014420531
0.800293426	3.12551381	0.014199237
0.812996496	3.125609055	0.013986511
0.825699567	3.125626851	0.013768851
0.838402637	3.12560885	0.013523726
0.851105707	3.125609692	0.013232621
0.863808777	3.125683258	0.0128887
0.876511848	3.125869755	0.01249677
0.889214918	3.126188011	0.012067488
0.901917988	3.12663429	0.011610355
0.914621058	3.127185828	0.011130019
0.927324129	3.127805593	0.010628038
0.940027199	3.128445353	0.010108679
0.952730269	3.12904657	0.009584524
0.965433339	3.129541497	0.009077129
0.97813641	3.129858276	0.008610305
0.99083948	3.129932706	0.008197745
1.00354255	3.129725809	0.007830497
1.01624562	3.12924224	0.007470877
1.028948691	3.128542215	0.0070572
1.041651761	3.127740467	0.006519662
1.054354831	3.126988965	0.005804097
1.067057901	3.126444034	0.004897856
1.079760972	3.126222223	0.003849682
1.092464042	3.126354292	0.002772686
1.105167112	3.126753904	0.001819884
1.117870182	3.127222817	0.001132063
1.130573253	3.127506252	0.000778297
1.143276323	3.127384891	0.000723761
1.155979393	3.126761472	0.000847029
1.168682463	3.125699469	0.000996117
1.181385534	3.124400722	0.001051072
1.194088604	3.123138687	0.000966689
1.206791674	3.122173094	0.000786023
1.219494744	3.121667813	0.000624842
1.232197815	3.121632269	0.000629086
1.244900885	3.121909654	0.000913598
1.257603955	3.122227645	0.001505357
1.270307025	3.122298881	0.002322709
1.283010096	3.121926688	0.003204981
1.295713166	3.121069144	0.003974529
1.308416236	3.119843825	0.004498274
1.321119306	3.118484814	0.004728044
1.333822377	3.117270886	0.004716568
1.346525447	3.116438371	0.004609084
1.359228517	3.116094279	0.004602571
1.371931587	3.116162266	0.004866848
1.384634658	3.116404259	0.005451858
1.397337728	3.116526831	0.006241997
1.410040798	3.116315105	0.00700278
1.422743868	3.11571415	0.007492848
1.435446939	3.114828318	0.007568019
1.448150009	3.113865182	0.007229752
1.460853079	3.113060277	0.006618703
1.473556149	3.112601963	0.005972884
1.48625922	3.112567696	0.005563043
1.49896229	3.112887445	0.005610221
1.51166536	3.113361742	0.006206249
1.524368431	3.1137337	0.007273273
1.537071501	3.113784386	0.008589351
1.549774571	3.113404963	0.009866244
1.562477641	3.112624449	0.010835197
1.575180712	3.111603429	0.011306958
1.587883782	3.110610186	0.011203463
1.600586852	3.109980614	0.010577929
1.613289922	3.110045435	0.009634001
1.625992993	3.111006465	0.008723081
1.638696063	3.112786665	0.008261776
1.651399133	3.114968009	0.008539432
1.664102203	3.116943125	0.009529331
1.676805274	3.118212893	0.010899924
1.689508344	3.118585784	0.012231796
1.702211414	3.11816585	0.013228984
1.714914484	3.11723157	0.013782654
1.727617555	3.116123387	0.013919523
1.740320625	3.115171408	0.013718489
1.753023695	3.114648396	0.013244952
1.765726765	3.114732095	0.012520014
1.778429836	3.115475242	0.01152958
1.791132906	3.116797108	0.010270395
1.803835976	3.118514577	0.00881257
1.816539046	3.120411527	0.0073401
1.829242117	3.122313863	0.006136812
1.841945187	3.124129944	0.005517681
1.854648257	3.125845389	0.005732333
1.867351327	3.12749305	0.006869103
1.880054398	3.12911791	0.008781915
1.892757468	3.130730282	0.011068087
1.905460538	3.1322349	0.013138608
1.918163608	3.133377727	0.014407852
1.930866679	3.13381135	0.014538492
1.943569749	3.133300704	0.013573296
1.956272819	3.131917383	0.011857948
1.968975889	3.130067284	0.009861124
1.98167896	3.128363763	0.008041071
1.99438203	3.127441605	0.00677245
2.0070851	3.127766551	0.006250107
2.01978817	3.129459177	0.006333433
2.032491241	3.132162735	0.006466652
2.045194311	3.135050027	0.005916771
2.057897381	3.13712755	0.004268864
2.070600451	3.13774785	0.001671938
15.070600451	3.13774785	0.001671938
