149	4.19822E-5
149.06667	4.28551E-5
149.13333	4.16079E-5
149.2	4.24141E-5
149.26666	4.38699E-5
149.33333	4.23583E-5
149.39999	5.10162E-5
149.46666	5.06871E-5
149.53334	4.46619E-5
149.60001	3.90225E-5
149.66667	3.32891E-5
149.73334	3.11568E-5
149.8	2.72652E-5
149.86667	2.81498E-5
149.93333	3.21828E-5
150	4.05374E-5
150.06667	4.28376E-5
150.13333	4.50051E-5
150.2	4.98896E-5
150.26666	4.73665E-5
150.33333	4.55447E-5
150.39999	4.20512E-5
150.46666	3.89602E-5
150.53334	3.59445E-5
150.60001	3.77744E-5
150.66667	3.7617E-5
150.73334	4.38971E-5
150.8	3.81187E-5
150.86667	4.2408E-5
150.93333	4.33576E-5
151	4.26302E-5
151.06667	4.35515E-5
151.13333	4.3474E-5
151.2	3.64778E-5
151.26666	3.65485E-5
151.33333	3.87038E-5
151.39999	3.83253E-5
151.46666	3.93637E-5
151.53334	4.17359E-5
151.60001	4.14206E-5
151.66667	4.59142E-5
151.73334	4.08171E-5
151.8	4.34723E-5
151.86667	4.12215E-5
151.93333	4.3863E-5
152	4.10601E-5
152.06667	4.11715E-5
152.13333	4.22356E-5
152.2	3.95436E-5
152.26666	4.16965E-5
152.33333	4.18142E-5
152.39999	3.89488E-5
152.46666	3.81413E-5
152.53334	3.27302E-5
152.60001	4.37487E-5
152.66667	4.17299E-5
152.73334	4.12316E-5
152.8	4.39092E-5
152.86667	3.74219E-5
152.93333	4.22489E-5
153	4.60328E-5
153.06667	4.35455E-5
153.13333	3.62329E-5
153.2	3.50922E-5
153.26666	4.14657E-5
153.33333	4.05995E-5
153.39999	4.38015E-5
153.46666	4.24742E-5
153.53334	4.63558E-5
153.60001	4.39824E-5
153.66667	4.15145E-5
153.73334	3.74909E-5
153.8	3.94082E-5
153.86667	3.86639E-5
153.93333	4.00645E-5
154	3.52178E-5
154.06667	3.52599E-5
154.13333	5.93388E-5
154.2	4.13792E-5
154.26666	3.76764E-5
154.33333	4.0152E-5
154.39999	3.90057E-5
154.46666	3.89617E-5
154.53334	4.04124E-5
154.60001	4.04199E-5
154.66667	4.04152E-5
154.73334	3.80702E-5
154.8	4.05154E-5
154.86667	3.71603E-5
154.93333	4.27002E-5
155	4.26906E-5
155.06667	3.88699E-5
155.13333	3.74883E-5
155.2	4.04202E-5
155.26666	4.2929E-5
155.33333	4.29749E-5
155.39999	4.23905E-5
155.46666	4.21919E-5
155.53334	4.33949E-5
155.60001	4.52666E-5
155.66667	4.45825E-5
155.73334	4.31171E-5
155.8	4.41567E-5
155.86667	4.80794E-5
155.93333	4.82684E-5
156	5.01561E-5
156.06667	4.73049E-5
156.13333	4.73286E-5
156.2	4.54117E-5
156.26666	3.84114E-5
156.33333	3.58024E-5
156.39999	2.36093E-5
156.46666	8.09952E-6
156.53334	-1.13068E-5
156.60001	-2.25554E-5
156.66667	-2.4892E-5
156.73334	-2.31961E-5
156.8	5.5377E-6
156.86667	5.16286E-5
156.93333	9.83715E-5
157	1.35305E-4
157.06667	1.35951E-4
157.13333	1.12604E-4
157.2	7.58112E-5
157.26666	6.68981E-5
157.33333	8.46293E-5
157.39999	1.31305E-4
157.46666	1.72355E-4
157.53334	1.9633E-4
157.60001	2.16931E-4
157.66667	2.40295E-4
157.73334	2.62165E-4
157.8	2.54167E-4
157.86667	2.14476E-4
157.93333	1.6694E-4
158	6.44363E-5
158.06667	-1.47557E-4
158.13333	-5.66757E-4
158.2	-0.00121
158.26666	-0.00208
158.33333	-0.00277
158.39999	-0.00262
158.46666	-0.00102
158.53334	0.00214
158.60001	0.00523
158.66667	0.00582
158.73334	0.00321
158.8	-5.95351E-4
158.86667	-0.00206
158.93333	-0.00122
159	-9.8385E-4
159.06667	-0.00189
159.13333	-0.00141
159.2	3.92148E-4
159.26666	8.41255E-4
159.33333	-2.74973E-5
159.39999	-1.11472E-4
159.46666	4.36107E-5
159.53334	-3.00689E-4
159.60001	6.83168E-5
159.66667	7.87432E-4
159.73334	4.15879E-4
159.8	-9.62593E-5
159.86667	-1.25954E-4
159.93333	-3.0084E-4
160	-2.99542E-4
160.06667	3.03926E-5
160.13333	1.71782E-4
160.2	3.40051E-4
160.26666	4.81583E-4
160.33333	1.31981E-4
160.39999	-2.12194E-4
160.46666	-2.50927E-4
160.53334	-1.46787E-4
160.60001	9.73993E-5
160.66667	1.97689E-4
160.73334	6.79351E-5
160.8	8.10641E-5
160.86667	1.10003E-4
160.93333	7.91949E-5
161	7.74022E-5
161.06667	5.61865E-5
161.13333	1.029E-4
161.2	1.84188E-4
161.26666	1.47653E-4
161.33333	7.12516E-5
161.39999	7.1509E-6
161.46666	-8.58787E-5
161.53334	-1.33945E-4
161.60001	-2.15522E-4
161.66667	-2.0249E-4
161.73334	-5.53579E-5
161.8	4.9727E-5
161.86667	1.14708E-4
161.93333	1.57348E-4
162	1.66704E-4
162.06667	1.90495E-4
162.13333	1.7862E-4
162.2	1.05496E-4
162.26666	1.00278E-5
162.33333	-4.37333E-5
162.39999	-3.18274E-5
162.46666	-5.05832E-6
162.53334	-2.06954E-6
162.60001	3.30519E-5
162.66667	7.53342E-5
162.73334	8.49818E-5
162.8	9.42161E-5
162.86667	7.43355E-5
162.93333	3.98131E-5
163	1.23136E-5
163.06667	6.5728E-7
163.13333	1.65075E-5
163.2	6.26838E-6
163.26666	2.56419E-5
163.33333	6.43806E-5
163.39999	8.04543E-5
163.46666	7.65449E-5
163.53334	6.68453E-5
163.60001	3.74696E-5
163.66667	2.8693E-5
163.73334	4.91492E-5
163.8	5.64093E-5
163.86667	4.17018E-5
163.93333	2.02475E-5
164	3.15316E-5
164.06667	4.74683E-5
164.13333	4.31836E-5
164.2	3.00402E-5
164.26666	1.02791E-5
164.33333	1.95744E-5
164.39999	3.21929E-5
164.46666	4.7915E-5
164.53334	6.79148E-5
164.60001	6.33306E-5
164.66667	4.10602E-5
164.73334	4.06408E-5
164.8	7.12444E-5
164.86667	5.57266E-5
164.93333	1.18048E-5
165	2.58388E-6
165.06667	2.83793E-5
165.13333	4.07489E-5
165.2	3.7824E-5
165.26666	4.73597E-5
165.33333	5.51526E-5
165.39999	5.19451E-5
165.46666	3.39919E-5
165.53334	2.50041E-5
165.60001	2.47627E-5
165.66667	3.35835E-5
165.73334	2.14355E-5
165.8	2.89658E-5
165.86667	3.96406E-5
165.93333	5.58879E-5
166	6.37168E-5
166.06667	5.90971E-5
166.13333	5.40357E-5
166.2	4.18139E-5
166.26666	3.03182E-5
166.33333	3.46202E-5
166.39999	4.8361E-5
166.46666	3.55854E-5
166.53334	1.19074E-5
166.60001	1.71976E-5
166.66667	3.76805E-5
166.73334	4.78268E-5
166.8	3.60862E-5
166.86667	1.80952E-5
166.93333	3.03124E-5
167	5.14364E-5
167.06667	7.69894E-5
167.13333	8.35636E-5
167.2	7.11287E-5
167.26666	5.34458E-5
167.33333	4.92644E-5
167.39999	5.7291E-5
167.46666	6.02015E-5
167.53334	5.71321E-5
167.60001	5.41994E-5
167.66667	6.50077E-5
167.73334	9.32736E-5
167.8	8.87738E-5
167.86667	7.96679E-5
167.93333	7.13758E-5
168	5.70858E-5
168.06667	3.3045E-5
168.13333	-1.58569E-5
168.2	-1.03728E-4
168.26666	-2.19833E-4
168.33333	-3.40319E-4
168.39999	-4.2203E-4
168.46666	-4.32573E-4
168.53334	-2.43298E-4
168.60001	1.14205E-4
168.66667	6.17843E-4
168.73334	0.00106
168.8	0.00117
168.86667	8.48088E-4
168.93333	1.17487E-4
169	-5.55324E-4
169.06667	-7.77616E-4
169.13333	-5.34733E-4
169.2	-1.25689E-4
169.26666	4.47397E-5
169.33333	-1.44678E-5
169.39999	-3.76431E-5
169.46666	1.26034E-4
169.53334	2.06072E-4
169.60001	5.93488E-5
169.66667	-9.18276E-5
169.73334	7.26206E-6
169.8	1.89375E-4
169.86667	1.70956E-4
169.93333	1.87817E-5
170	-3.9064E-5
170.06667	-1.07597E-5
170.13333	-3.21624E-5
170.2	-9.00364E-6
170.26666	1.20667E-4
170.33333	1.63692E-4
170.39999	6.68347E-5
170.46666	3.69419E-5
170.53334	4.96264E-5
170.60001	-9.91264E-6
170.66667	-5.19186E-5
170.73334	2.47601E-5
170.8	8.30168E-5
170.86667	8.3979E-5
170.93333	7.86071E-5
171	5.98331E-5
171.06667	2.97671E-5
171.13333	5.50133E-5
171.2	6.43777E-5
171.26666	4.15907E-5
171.33333	5.33589E-5
171.39999	5.76355E-5
171.46666	3.16901E-5
171.53334	1.43798E-5
171.60001	3.834E-7
171.66667	-1.66502E-6
171.73334	-3.17058E-6
171.8	-9.39942E-6
171.86667	1.11359E-5
171.93333	5.07699E-5
172	7.07062E-5
172.06667	8.90431E-5
172.13333	1.04388E-4
172.2	8.10745E-5
172.26666	6.11516E-5
172.33333	5.39548E-5
172.39999	4.58833E-5
172.46666	2.19973E-5
172.53334	6.23152E-6
172.60001	1.11447E-5
172.66667	3.87055E-5
172.73334	5.75463E-5
172.8	5.13846E-5
172.86667	3.91076E-5
172.93333	3.13786E-5
173	3.39277E-5
173.06667	3.38707E-5
173.13333	3.79545E-5
173.2	6.12236E-5
173.26666	4.77181E-5
173.33333	-1.06483E-5
173.39999	-3.9076E-5
173.46666	-2.47182E-5
173.53334	1.08385E-5
173.60001	5.78349E-5
173.66667	1.14157E-4
173.73334	1.65849E-4
173.8	1.6303E-4
173.86667	1.0739E-4
173.93333	3.45154E-5
174	-3.5356E-6
174.06667	-3.8305E-6
174.13333	-7.50402E-6
174.2	-1.06376E-5
174.26666	8.5026E-6
174.33333	5.61843E-5
174.39999	6.54405E-5
174.46666	2.59412E-5
174.53334	1.88123E-5
174.60001	5.18614E-5
174.66667	7.22123E-5
174.73334	5.12171E-5
174.8	3.20686E-5
174.86667	2.83314E-5
174.93333	3.06225E-5
175	3.35369E-5
175.06667	3.98832E-5
175.13333	3.67698E-5
175.2	2.53354E-5
175.26666	1.94777E-5
175.33333	3.42681E-5
175.39999	4.50768E-5
175.46666	2.50124E-5
175.53334	1.88915E-5
175.60001	3.9286E-5
175.66667	7.1233E-5
175.73334	9.52759E-5
175.8	9.34597E-5
175.86667	6.54038E-5
175.93333	3.42048E-5
176	4.46974E-6
176.06667	-4.90066E-6
176.13333	1.46475E-5
176.2	3.60232E-5
176.26666	6.40004E-5
176.33333	7.72825E-5
176.39999	5.61245E-5
176.46666	3.15514E-5
176.53334	3.82337E-5
176.60001	4.52744E-5
176.66667	2.83083E-5
176.73334	1.55067E-5
176.8	2.41675E-5
176.86667	4.57888E-5
176.93333	5.78005E-5
177	5.06718E-5
177.06667	3.98477E-5
177.13333	3.52965E-5
177.2	4.24941E-5
177.26666	4.97978E-5
177.33333	5.66737E-5
177.39999	5.86487E-5
177.46666	4.46488E-5
177.53334	2.59988E-5
177.60001	3.76059E-5
177.66667	5.44461E-5
177.73334	5.14209E-5
177.8	3.05508E-5
177.86667	3.54674E-5
177.93333	6.45375E-5
178	6.39486E-5
178.06667	4.47716E-5
178.13333	4.21974E-5
178.2	4.05786E-5
178.26666	1.85799E-5
178.33333	-1.66698E-5
178.39999	-5.40374E-5
178.46666	-6.27751E-5
178.53334	-5.38714E-5
178.60001	-2.22907E-5
178.66667	3.35623E-5
178.73334	1.19754E-4
178.8	1.99626E-4
178.86667	2.57585E-4
178.93333	2.66565E-4
179	1.98266E-4
179.06667	4.31519E-5
179.13333	-9.72354E-5
179.2	-1.53098E-4
179.26666	-1.1731E-4
179.33333	-3.04186E-5
179.39999	5.16442E-5
179.46666	8.52802E-5
179.53334	6.18426E-5
179.60001	3.72005E-5
179.66667	3.91681E-5
179.73334	5.67191E-5
179.8	5.59257E-5
179.86667	4.59526E-5
179.93333	3.55519E-5
180	4.54391E-5
180.06667	6.19691E-5
180.13333	4.48873E-5
180.2	-9.59474E-6
180.26666	-2.60828E-6
180.33333	4.9209E-5
180.39999	8.63633E-5
180.46666	6.10103E-5
180.53334	3.82831E-5
180.60001	4.81358E-5
180.66667	4.27145E-5
180.73334	2.71106E-5
180.8	1.76135E-5
180.86667	2.887E-5
180.93333	4.86468E-5
181	5.65645E-5
181.06667	6.15518E-5
181.13333	5.43309E-5
181.2	3.79652E-5
181.26666	1.83569E-5
181.33333	2.87229E-5
181.39999	5.12521E-5
181.46666	5.12065E-5
181.53334	3.43617E-5
181.60001	4.54722E-5
