0	3.19E-4
0.1	3.27E-4
0.2	3.54E-4
0.3	2.77E-4
0.4	3.07E-4
0.5	1.58E-4
0.6	2.17E-4
0.7	2.92E-4
0.8	1.96E-4
0.9	2.78E-4
1	2.05E-4
1.1	1.9E-4
1.2	2.64E-4
1.3	1.89E-4
1.4	2.2E-4
1.5	-1.4E-5
1.6	4.3E-5
1.7	-4.2E-5
1.8	5.1E-5
1.9	-2.8E-5
2	-1.44E-4
2.1	3.8E-5
2.2	3.3E-5
2.3	-4.9E-5
2.4	-1.19E-4
2.5	-2.94E-4
2.6	-2.53E-4
2.7	-3.36E-4
2.8	-2.96E-4
2.9	-3.15E-4
3	-3.77E-4
3.1	-5.06E-4
3.2	-4.64E-4
3.3	-4.97E-4
3.4	-3.57E-4
3.5	-5.31E-4
3.6	-5.06E-4
3.7	-3.84E-4
3.8	-2.63E-4
3.9	-4.26E-4
4	-3.11E-4
4.1	-3.94E-4
4.2	-2.49E-4
4.3	-4.04E-4
4.4	-3.15E-4
4.5	-3.08E-4
4.6	-3.66E-4
4.7	-1.56E-4
4.8	-2.1E-4
4.9	-2.35E-4
5	-2.2E-4
5.1	-1.91E-4
5.2	-2.58E-4
5.3	-1.95E-4
5.4	-1.57E-4
5.5	-2E-4
5.6	-1.05E-4
5.7	-7.4E-5
5.8	3.6E-5
5.9	-7.8E-5
6	7.9E-5
6.1	9.1E-5
6.2	-2.11E-4
6.3	4.3E-5
6.4	1.7E-5
6.5	7.8E-5
6.6	1.16E-4
6.7	7.3E-5
6.8	1.24E-4
6.9	8.6E-5
7	2.19E-4
7.1	1.86E-4
7.2	2.3E-5
7.3	1.43E-4
7.4	2.4E-5
7.5	2.33E-4
7.6	3E-6
7.7	2.54E-4
7.8	1.35E-4
7.9	-1.3E-5
8	5.9E-5
8.1	-1.5E-5
8.2	1.03E-4
8.3	1.64E-4
8.4	5.2E-5
8.5	2.7E-5
8.6	6.3E-5
8.7	9.6E-5
8.8	-7.8E-5
8.9	-7.8E-5
9	9.7E-5
9.1	-7E-5
9.2	1.3E-4
9.3	-8.3E-5
9.4	4.9E-5
9.5	5.2E-5
9.6	-1.75E-4
9.7	-1.86E-4
9.8	-1.09E-4
9.9	-3.9E-5
10	1.11E-4
10.1	-1.5E-5
10.2	-1.02E-4
10.3	1.9E-5
10.4	-1.35E-4
10.5	1.08E-4
10.6	5.2E-5
10.7	2.62E-4
10.8	6.7E-5
10.9	7.8E-5
11	5.9E-5
11.1	2.33E-4
11.2	9E-5
11.3	1.75E-4
11.4	9.4E-5
11.5	1.09E-4
11.6	2E-5
11.7	2.41E-4
11.8	2.84E-4
11.9	1.39E-4
12	7.4E-5
12.1	2.34E-4
12.2	2.6E-4
12.3	7.8E-5
12.4	1.47E-4
12.5	1.7E-4
12.6	5.3E-5
12.7	1.55E-4
12.8	1.35E-4
12.9	8.5E-5
13	1.95E-4
13.1	8.6E-5
13.2	1.8E-4
13.3	4.6E-5
13.4	-7.1E-5
13.5	-1.1E-4
13.6	-2.12E-4
13.7	-1.23E-4
13.8	-1.5E-5
13.9	-1.65E-4
14	-8.7E-5
14.1	-4.4E-5
14.2	-2.14E-4
14.3	-9.1E-5
14.4	-3.14E-4
14.5	-1.62E-4
14.6	-4E-6
14.7	-1.78E-4
14.8	-3.11E-4
14.9	-2.04E-4
15	-2.67E-4
15.1	-3.2E-4
15.2	-2.17E-4
15.3	-1.89E-4
15.4	-3.58E-4
15.5	-2.81E-4
15.6	-1.71E-4
15.7	-2.19E-4
15.8	-1.44E-4
15.9	6E-6
16	-1.54E-4
16.1	-3.09E-4
16.2	-9.1E-5
16.3	-1.04E-4
16.4	-2.02E-4
16.5	-1.07E-4
16.6	-1.48E-4
16.7	-1.13E-4
16.8	-2.6E-5
16.9	2.3E-5
17	-1.8E-4
17.1	-3.3E-5
17.2	-2.1E-5
17.3	5.7E-5
17.4	-1.52E-4
17.5	-9.7E-5
17.6	-3.6E-5
17.7	-3.8E-5
17.8	-7.5E-5
17.9	8.7E-5
18	-5.1E-5
18.1	3.4E-5
18.2	9.1E-5
18.3	-6.1E-5
18.4	-2.29E-4
18.5	-6.2E-5
18.6	-1.52E-4
18.7	-1E-4
18.8	-1.67E-4
18.9	-1.19E-4
19	-1.43E-4
19.1	9.6E-5
19.2	-2.9E-5
19.3	3.7E-5
19.4	-1E-4
19.5	-2.9E-5
19.6	-2.6E-5
19.7	-8.9E-5
19.8	1.32E-4
19.9	-2.9E-5
20	-1.02E-4
20.1	1.6E-5
20.2	6.7E-5
20.3	-1.05E-4
20.4	-2.7E-5
20.5	-4.2E-5
20.6	-1.82E-4
20.7	-1.34E-4
20.8	-5.8E-5
20.9	-3.8E-5
21	4E-5
21.1	-4E-6
21.2	-5.9E-5
21.3	-7.7E-5
21.4	-6.7E-5
21.5	-1.75E-4
21.6	9.2E-5
21.7	-1E-5
21.8	-9.3E-5
21.9	5E-6
22	-1.08E-4
22.1	-1.02E-4
22.2	1.53E-4
22.3	-9.5E-5
22.4	-2.03E-4
22.5	2.1E-5
22.6	1.8E-5
22.7	-1.42E-4
22.8	-1.5E-5
22.9	-3.5E-5
23	-4E-6
23.1	-5E-6
23.2	-7.4E-5
23.3	-3.2E-5
23.4	1.51E-4
23.5	1.47E-4
23.6	1.75E-4
23.7	7.3E-5
23.8	-2.6E-5
23.9	-3E-6
24	-4.5E-5
24.1	1.23E-4
24.2	8.9E-5
24.3	1.11E-4
24.4	-3.5E-5
24.5	-1.76E-4
24.6	5.1E-5
24.7	4.9E-5
24.8	-4.3E-5
