0.88501	0.18922	0.65811	0.7221
0.89111	0.18881	0.65812	0.72216
0.89722	0.18836	0.65799	0.72207
0.90332	0.18787	0.65772	0.72183
0.90942	0.18736	0.65736	0.72148
0.91553	0.18684	0.65694	0.72108
0.92163	0.18632	0.65651	0.72068
0.92773	0.18582	0.65612	0.72031
0.93384	0.18534	0.65581	0.72004
0.93994	0.1849	0.6556	0.71989
0.94605	0.1845	0.6555	0.71984
0.95215	0.18412	0.65546	0.71989
0.95825	0.18375	0.65547	0.71999
0.96435	0.18339	0.65546	0.72007
0.97046	0.18301	0.65538	0.72008
0.97656	0.1826	0.65519	0.71996
0.98267	0.18215	0.65484	0.71969
0.98877	0.18166	0.65434	0.71925
0.99487	0.18113	0.6537	0.71866
1.00098	0.18057	0.65294	0.71795
1.00708	0.17999	0.65212	0.71718
1.01318	0.17941	0.65127	0.71638
1.01929	0.17882	0.65045	0.71561
1.02539	0.17824	0.64968	0.7149
1.03149	0.17769	0.64901	0.71431
1.0376	0.17715	0.64845	0.71383
1.0437	0.17665	0.64801	0.71349
1.0498	0.17616	0.64769	0.71329
1.05591	0.1757	0.64749	0.7132
1.06201	0.17525	0.64737	0.71321
1.06812	0.17481	0.64731	0.71327
1.07422	0.17436	0.64725	0.71334
1.08032	0.17389	0.64714	0.71335
1.08643	0.17341	0.64697	0.71327
1.09253	0.1729	0.6467	0.7131
1.09863	0.17237	0.64636	0.71282
1.10474	0.17183	0.64597	0.71248
1.11084	0.1713	0.64559	0.71215
1.11694	0.17079	0.64526	0.71186
1.12305	0.17031	0.64504	0.71168
1.12915	0.16987	0.6449	0.71158
1.13525	0.16946	0.64482	0.71152
1.14136	0.16905	0.64472	0.71142
1.14746	0.16862	0.64449	0.71118
1.15356	0.16814	0.64405	0.71069
1.15967	0.16761	0.64333	0.70988
1.16577	0.167	0.64232	0.70873
1.17188	0.16634	0.64106	0.70729
1.17798	0.16563	0.63961	0.70564
1.18408	0.16491	0.63811	0.7039
1.19019	0.16421	0.63664	0.70221
1.19629	0.16354	0.63533	0.70067
1.20239	0.16292	0.63423	0.69937
1.2085	0.16236	0.63337	0.69831
1.2146	0.16185	0.63275	0.69752
1.2207	0.16139	0.63233	0.69694
1.22681	0.16095	0.63206	0.69653
1.23291	0.16052	0.6319	0.69624
1.23901	0.1601	0.6318	0.69601
1.24512	0.15967	0.63172	0.6958
1.25122	0.15922	0.63163	0.69558
1.25732	0.15876	0.63151	0.69534
1.26343	0.15826	0.63136	0.69506
1.26953	0.15775	0.63116	0.69473
1.27563	0.15721	0.63093	0.69437
1.28174	0.15664	0.63067	0.69398
1.28784	0.15607	0.63039	0.69358
1.29395	0.15547	0.63011	0.69319
1.30005	0.15487	0.62983	0.69281
1.30615	0.15426	0.62958	0.69246
1.31226	0.15364	0.62935	0.69215
1.31836	0.15302	0.62914	0.69186
1.32446	0.15239	0.62896	0.69162
1.33057	0.15176	0.62883	0.69143
1.33667	0.15112	0.62874	0.6913
1.34277	0.1505	0.62872	0.69125
1.34888	0.14989	0.6288	0.69132
1.35498	0.1493	0.62901	0.69153
1.36108	0.14874	0.62937	0.6919
1.36719	0.14821	0.62989	0.69247
1.37329	0.14771	0.63056	0.69319
1.37939	0.14723	0.63134	0.69403
1.3855	0.14675	0.63214	0.6949
1.3916	0.14625	0.63287	0.69571
1.39771	0.14572	0.63344	0.69633
1.40381	0.14513	0.63373	0.69664
1.40991	0.14446	0.63369	0.69659
1.41602	0.14371	0.63328	0.69615
1.42212	0.14289	0.63253	0.69532
1.42822	0.142	0.63148	0.69417
1.43433	0.14108	0.63024	0.69282
1.44043	0.14014	0.62891	0.69136
1.44653	0.13921	0.62757	0.68991
1.45264	0.13829	0.62632	0.68855
1.45874	0.13741	0.62521	0.68735
1.46484	0.13655	0.62425	0.68633
1.47095	0.13573	0.62345	0.68548
1.47705	0.13494	0.62278	0.68478
1.48315	0.13415	0.6222	0.68418
1.48926	0.13337	0.62166	0.68364
1.49536	0.13258	0.6211	0.68309
1.50146	0.13177	0.62049	0.6825
1.50757	0.13094	0.6198	0.68182
1.51367	0.13007	0.61899	0.68103
1.51978	0.12918	0.61808	0.68014
1.52588	0.12825	0.61707	0.67915
1.53198	0.12731	0.61599	0.6781
1.53809	0.12634	0.61487	0.67703
1.54419	0.12537	0.61377	0.67598
1.55029	0.1244	0.61273	0.67501
1.5564	0.12344	0.61178	0.67416
1.5625	0.12249	0.61093	0.67344
1.5686	0.12155	0.61022	0.67286
1.57471	0.12061	0.60961	0.67242
1.58081	0.11969	0.60911	0.67211
1.58691	0.11876	0.6087	0.6719
1.59302	0.11784	0.6084	0.67182
1.59912	0.11693	0.60822	0.67187
1.60522	0.11604	0.60822	0.67213
1.61133	0.11518	0.60845	0.67264
1.61743	0.11435	0.60898	0.67348
1.62354	0.11358	0.60984	0.67467
1.62964	0.11285	0.61101	0.67621
1.63574	0.11215	0.61243	0.67801
1.64185	0.11146	0.61398	0.67995
1.64795	0.11077	0.6155	0.68184
1.65405	0.11003	0.61682	0.68348
1.66016	0.10923	0.61781	0.68475
1.66626	0.10836	0.61839	0.68554
1.67236	0.10742	0.61854	0.68583
1.67847	0.10642	0.61831	0.68567
1.68457	0.10537	0.61776	0.68513
1.69067	0.10429	0.61695	0.68427
1.69678	0.10318	0.61591	0.68313
1.70288	0.10204	0.61465	0.68172
1.70898	0.10087	0.61314	0.68
1.71509	0.09966	0.61136	0.67796
1.72119	0.09841	0.60934	0.67562
1.72729	0.09713	0.60713	0.67306
1.7334	0.09585	0.60486	0.67041
1.7395	0.09457	0.60267	0.66783
1.74561	0.09332	0.60071	0.66549
1.75171	0.09212	0.59911	0.66353
1.75781	0.09098	0.59795	0.66205
1.76392	0.0899	0.59724	0.66106
1.77002	0.08886	0.59696	0.66053
1.77612	0.08786	0.59704	0.66039
1.78223	0.08689	0.59738	0.66055
1.78833	0.08593	0.59791	0.6609
1.79443	0.08497	0.59854	0.66136
1.80054	0.084	0.59923	0.6619
1.80664	0.08303	0.59997	0.66248
1.81274	0.08205	0.60074	0.66311
1.81885	0.08106	0.60156	0.66379
1.82495	0.08008	0.60242	0.66452
1.83105	0.07909	0.6033	0.66528
1.83716	0.07809	0.60416	0.66602
1.84326	0.07707	0.60495	0.66669
1.84937	0.07604	0.60558	0.66721
1.85547	0.07497	0.60602	0.6675
1.86157	0.07388	0.60621	0.66754
1.86768	0.07275	0.60614	0.66731
1.87378	0.0716	0.60584	0.66681
1.87988	0.07043	0.60533	0.66611
1.88599	0.06925	0.60467	0.66524
1.89209	0.06806	0.6039	0.66425
1.89819	0.06686	0.60305	0.66319
1.9043	0.06567	0.60214	0.66207
1.9104	0.06447	0.60118	0.66089
1.9165	0.06327	0.60016	0.65967
1.92261	0.06208	0.59911	0.65841
1.92871	0.06089	0.59805	0.65713
1.93481	0.0597	0.59699	0.65588
1.94092	0.05853	0.59599	0.65469
1.94702	0.05737	0.59508	0.6536
1.95313	0.05623	0.59429	0.65266
1.95923	0.05511	0.59363	0.65186
1.96533	0.05401	0.5931	0.65122
1.97144	0.05292	0.5927	0.65072
1.97754	0.05185	0.5924	0.65033
1.98364	0.05078	0.59217	0.65004
1.98975	0.04973	0.59201	0.64982
1.99585	0.04869	0.5919	0.64966
2.00195	0.04766	0.59184	0.64956
2.00806	0.04663	0.59182	0.64952
2.01416	0.04562	0.59185	0.64952
2.02026	0.04461	0.59191	0.64958
2.02637	0.04361	0.59199	0.64967
2.03247	0.04263	0.59208	0.64977
2.03857	0.04165	0.59214	0.64986
2.04468	0.04068	0.59215	0.64989
2.05078	0.03972	0.59208	0.64985
2.05688	0.03876	0.5919	0.6497
2.06299	0.03782	0.5916	0.64942
2.06909	0.03688	0.59117	0.64901
2.0752	0.03595	0.59062	0.64849
2.0813	0.03504	0.59001	0.64789
2.0874	0.03413	0.58937	0.64729
2.09351	0.03324	0.58879	0.64675
2.09961	0.03237	0.58835	0.64637
2.10571	0.03152	0.58814	0.64624
2.11182	0.03068	0.58822	0.64645
2.11792	0.02987	0.58867	0.64706
2.12402	0.02908	0.58948	0.64807
2.13013	0.0283	0.59065	0.64948
2.13623	0.02754	0.5921	0.6512
2.14233	0.02678	0.59374	0.65312
2.14844	0.02602	0.59544	0.65512
2.15454	0.02527	0.59707	0.65703
2.16064	0.02451	0.5985	0.65872
2.16675	0.02374	0.59963	0.66007
2.17285	0.02297	0.60037	0.66099
2.17896	0.02218	0.60068	0.66143
2.18506	0.02139	0.60057	0.6614
2.19116	0.0206	0.60006	0.66092
2.19727	0.01981	0.59923	0.66006
2.20337	0.01903	0.59815	0.65892
2.20947	0.01825	0.59693	0.65762
2.21558	0.01748	0.59568	0.65626
2.22168	0.01673	0.59449	0.65495
2.22778	0.016	0.59342	0.65376
2.23389	0.01528	0.59248	0.65269
2.23999	0.01459	0.59165	0.65173
2.24609	0.01391	0.59086	0.65079
2.2522	0.01325	0.58999	0.64977
2.2583	0.01261	0.58898	0.64856
2.2644	0.01198	0.58774	0.6471
2.27051	0.01137	0.58626	0.64535
2.27661	0.01078	0.58458	0.64338
2.28271	0.0102	0.58278	0.64127
2.28882	0.00964	0.58098	0.63914
2.29492	0.00909	0.57929	0.63714
2.30103	0.00856	0.57782	0.63538
2.30713	0.00805	0.57665	0.63394
2.31323	0.00755	0.5758	0.63286
2.31934	0.00707	0.57529	0.63214
2.32544	0.00661	0.57509	0.63177
2.33154	0.00616	0.57516	0.63169
2.33765	0.00573	0.57543	0.63184
2.34375	0.00531	0.57585	0.63216
2.34985	0.00492	0.57634	0.63256
2.35596	0.00454	0.57679	0.63292
2.36206	0.00418	0.57712	0.63315
2.36816	0.00383	0.57722	0.63313
2.37427	0.0035	0.577	0.63278
2.38037	0.00318	0.57643	0.63204
2.38647	0.00288	0.57549	0.6309
2.39258	0.00259	0.57425	0.62944
2.39868	0.00231	0.57281	0.62776
2.40479	0.00206	0.5713	0.62602
2.41089	0.00182	0.56986	0.62435
2.41699	0.00161	0.56859	0.62287
2.4231	0.00141	0.56754	0.62164
2.4292	0.00125	0.56671	0.62066
2.4353	0.0011	0.56603	0.61984
2.44141	9.87917E-4	0.56539	0.61907
2.44751	8.99718E-4	0.56466	0.61821
2.45361	8.36956E-4	0.56373	0.61714
2.45972	7.96829E-4	0.56254	0.61578
2.46582	7.75621E-4	0.56108	0.61415
2.47192	7.69393E-4	0.55939	0.61228
2.47803	7.74634E-4	0.55758	0.61029
2.48413	7.88545E-4	0.55574	0.60827
2.49023	8.08977E-4	0.55398	0.60636
2.49634	8.34186E-4	0.55237	0.60462
2.50244	8.62567E-4	0.55094	0.60311
2.50854	8.92467E-4	0.5497	0.60181
2.51465	9.2217E-4	0.54863	0.6007
2.52075	9.499E-4	0.54767	0.59974
2.52686	9.73993E-4	0.54679	0.59887
2.53296	9.93001E-4	0.54597	0.59807
2.53906	0.00101	0.5452	0.59735
2.54517	0.00101	0.54452	0.59673
2.55127	0.00101	0.544	0.59629
2.55737	0.001	0.54375	0.59616
2.56348	9.93637E-4	0.54393	0.59651
2.56958	9.79327E-4	0.54471	0.59752
2.57568	9.64178E-4	0.54628	0.59941
2.58179	9.50528E-4	0.5488	0.60236
2.58789	9.40634E-4	0.55238	0.60646
2.59399	9.3641E-4	0.55698	0.6117
2.6001	9.39108E-4	0.56245	0.6179
2.6062	9.49077E-4	0.56839	0.62462
2.6123	9.65666E-4	0.57426	0.63126
2.61841	9.87283E-4	0.57931	0.63701
2.62451	0.00101	0.58278	0.64102
2.63062	0.00104	0.58407	0.64261
2.63672	0.00106	0.58282	0.6414
2.64282	0.00108	0.57912	0.63747
2.64893	0.0011	0.5734	0.6313
2.65503	0.00112	0.56637	0.62365
2.66113	0.00114	0.55878	0.61537
2.66724	0.00116	0.55134	0.60721
2.67334	0.00118	0.54456	0.59975
2.67944	0.00121	0.53878	0.59336
2.68555	0.00124	0.53418	0.58824
2.69165	0.00128	0.53081	0.58445
2.69775	0.00132	0.52867	0.58198
2.70386	0.00137	0.52773	0.5808
2.70996	0.00143	0.52793	0.58087
2.71606	0.00149	0.52923	0.58212
2.72217	0.00155	0.53155	0.58447
2.72827	0.00161	0.53474	0.58778
2.73438	0.00168	0.53859	0.59178
2.74048	0.00174	0.54272	0.5961
2.74658	0.00181	0.54668	0.60022
2.75269	0.00187	0.54995	0.60358
2.75879	0.00192	0.55201	0.60562
2.76489	0.00197	0.5525	0.60595
2.771	0.00201	0.55127	0.6044
2.7771	0.00204	0.54844	0.60112
2.7832	0.00208	0.54436	0.59649
2.78931	0.00211	0.53955	0.59108
2.79541	0.00215	0.53454	0.58548
2.80151	0.00219	0.5298	0.58019
2.80762	0.00224	0.52569	0.57562
2.81372	0.0023	0.52241	0.57198
2.81982	0.00237	0.52003	0.56935
2.82593	0.00245	0.51852	0.56769
2.83203	0.00254	0.51775	0.56686
2.83813	0.00263	0.51753	0.56665
2.84424	0.00273	0.51766	0.56684
2.85034	0.00283	0.51791	0.56718
2.85645	0.00293	0.51808	0.56744
2.86255	0.00302	0.51799	0.56743
2.86865	0.00312	0.51754	0.56704
2.87476	0.0032	0.51668	0.56621
2.88086	0.00328	0.51548	0.56501
2.88696	0.00335	0.51406	0.56358
2.89307	0.00341	0.51262	0.56213
2.89917	0.00347	0.51137	0.56091
2.90527	0.00353	0.51056	0.56017
2.91138	0.00359	0.51039	0.56013
2.91748	0.00365	0.51099	0.56095
2.92358	0.00372	0.51245	0.56271
2.92969	0.0038	0.51477	0.56543
2.93579	0.00388	0.51789	0.56902
2.94189	0.00397	0.52169	0.57338
2.948	0.00406	0.52604	0.57834
2.9541	0.00415	0.53076	0.58371
2.96021	0.00424	0.53571	0.58933
2.96631	0.00432	0.54069	0.59498
2.97241	0.00439	0.5455	0.60045
2.97852	0.00443	0.54991	0.60545
2.98462	0.00446	0.55357	0.60963
2.99072	0.00447	0.55614	0.61259
2.99683	0.00444	0.55726	0.61393
3.00293	0.00438	0.55666	0.61334
3.00903	0.00429	0.55425	0.61073
3.01514	0.00418	0.55016	0.60625
3.02124	0.00404	0.54478	0.6003
3.02734	0.00389	0.53862	0.59344
3.03345	0.00374	0.53224	0.58632
3.03955	0.00359	0.5262	0.57952
3.04565	0.00345	0.52092	0.57351
3.05176	0.00333	0.51669	0.56864
3.05786	0.00324	0.51368	0.56507
3.06396	0.00317	0.51197	0.56289
3.07007	0.00313	0.51151	0.56207
3.07617	0.00313	0.51225	0.56254
3.08228	0.00315	0.51406	0.56415
3.08838	0.00321	0.51678	0.56676
3.09448	0.00329	0.52022	0.57015
3.10059	0.0034	0.52415	0.57408
3.10669	0.00354	0.52831	0.57826
3.11279	0.0037	0.5324	0.58237
3.1189	0.00388	0.53612	0.58611
3.125	0.00408	0.53922	0.58918
3.1311	0.00429	0.54146	0.59135
3.13721	0.00451	0.54273	0.5925
3.14331	0.00475	0.543	0.59258
3.14941	0.00498	0.54232	0.59168
3.15552	0.00522	0.54086	0.58996
3.16162	0.00545	0.53882	0.58765
3.16772	0.00567	0.53643	0.585
3.17383	0.00588	0.53393	0.58225
3.17993	0.00606	0.53152	0.57964
3.18604	0.00621	0.52934	0.57732
3.19214	0.00633	0.52749	0.57539
3.19824	0.00642	0.52599	0.57387
3.20435	0.00645	0.52481	0.57272
3.21045	0.00645	0.52387	0.57186
3.21655	0.00639	0.52308	0.5712
3.22266	0.00629	0.52235	0.57062
3.22876	0.00614	0.52162	0.57005
3.23486	0.00595	0.52087	0.56948
3.24097	0.00573	0.52013	0.56893
3.24707	0.00548	0.51948	0.56848
3.25317	0.00522	0.51902	0.56823
3.25928	0.00494	0.51889	0.56834
3.26538	0.00467	0.5192	0.5689
3.27148	0.0044	0.52004	0.57002
3.27759	0.00414	0.52146	0.57174
3.28369	0.00389	0.52342	0.57403
3.28979	0.00366	0.52585	0.57678
3.2959	0.00345	0.52858	0.57984
3.302	0.00326	0.5314	0.58296
3.30811	0.00309	0.53407	0.58588
3.31421	0.00295	0.53633	0.58834
3.32031	0.00282	0.538	0.59013
3.32642	0.00272	0.53896	0.59114
3.33252	0.00263	0.53921	0.59136
3.33862	0.00256	0.53882	0.59092
3.34473	0.00251	0.53798	0.59
3.35083	0.00246	0.53689	0.58884
3.35693	0.00242	0.53574	0.58766
3.36304	0.00239	0.53469	0.58664
3.36914	0.00235	0.53386	0.5859
3.37524	0.0023	0.53326	0.58549
3.38135	0.00225	0.5329	0.58539
3.38745	0.00219	0.53271	0.58553
3.39355	0.00211	0.53264	0.58586
3.39966	0.00203	0.53259	0.58627
3.40576	0.00195	0.53252	0.58672
3.41187	0.00188	0.53237	0.58713
3.41797	0.00182	0.53212	0.58749
3.42407	0.0018	0.53176	0.58777
3.43018	0.00182	0.5313	0.58797
3.43628	0.00188	0.53074	0.5881
3.44238	0.00197	0.53012	0.58818
3.44849	0.0021	0.52945	0.58823
3.45459	0.00226	0.52875	0.58826
3.46069	0.00244	0.52807	0.5883
3.4668	0.00263	0.52743	0.58836
3.4729	0.00283	0.52686	0.58846
3.479	0.00304	0.52636	0.58861
3.48511	0.00324	0.52593	0.5888
3.49121	0.00344	0.52556	0.589
3.49731	0.00363	0.52519	0.58916
3.50342	0.0038	0.52478	0.58923
3.50952	0.00395	0.52426	0.58914
3.51563	0.00407	0.52356	0.58883
3.52173	0.00415	0.52264	0.58828
3.52783	0.00419	0.5215	0.58748
3.53394	0.0042	0.52015	0.58649
3.54004	0.00417	0.51865	0.58537
3.54614	0.00412	0.51706	0.58422
3.55225	0.00405	0.51545	0.58313
3.55835	0.00397	0.51389	0.58216
3.56445	0.00389	0.51241	0.58137
3.57056	0.00381	0.51102	0.58077
3.57666	0.00374	0.50975	0.58038
3.58276	0.00366	0.50862	0.58021
3.58887	0.00358	0.50769	0.58031
3.59497	0.00348	0.50702	0.58075
3.60107	0.00335	0.50668	0.58158
3.60718	0.00319	0.5067	0.58281
3.61328	0.00298	0.507	0.58436
3.61938	0.00274	0.50739	0.58599
3.62549	0.00245	0.50753	0.5873
3.63159	0.00213	0.50696	0.58775
3.6377	0.00179	0.50521	0.58677
3.6438	0.00144	0.50186	0.58388
3.6499	0.0011	0.49671	0.57884
3.65601	7.93396E-4	0.48984	0.57174
3.66211	5.42252E-4	0.4816	0.56295
3.66821	3.80966E-4	0.4725	0.5531
3.67432	3.40258E-4	0.46315	0.54288
3.68042	3.85008E-4	0.45408	0.5329
3.68652	4.49913E-4	0.44569	0.52365
3.69263	5.06776E-4	0.43826	0.51544
3.69873	5.52163E-4	0.43191	0.50841
3.70483	5.9166E-4	0.42667	0.50261
3.71094	6.33686E-4	0.42249	0.49797
3.71704	6.86891E-4	0.4193	0.49441
3.72314	7.58975E-4	0.41704	0.49184
3.72925	8.56441E-4	0.41563	0.49021
3.73535	9.84917E-4	0.41504	0.48949
3.74146	0.00115	0.41527	0.48967
3.74756	0.00135	0.41631	0.49077
3.75366	0.0016	0.41813	0.49278
3.75977	0.00189	0.42066	0.49564
3.76587	0.00222	0.42375	0.49918
3.77197	0.00257	0.42714	0.50313
3.77808	0.00294	0.43048	0.5071
3.78418	0.00329	0.43332	0.51057
3.79028	0.00359	0.43522	0.51302
3.79639	0.00382	0.43578	0.514
3.80249	0.00395	0.43478	0.51323
3.80859	0.00394	0.43219	0.51068
3.8147	0.00378	0.4282	0.50653
3.8208	0.00346	0.42316	0.50117
3.8269	0.00302	0.41747	0.49506
3.83301	0.00248	0.41152	0.48862
3.83911	0.00201	0.40562	0.48222
3.84521	0.00191	0.39999	0.47607
3.85132	0.00244	0.39475	0.47032
3.85742	0.00345	0.38996	0.46502
3.86353	0.00473	0.38564	0.46019
3.86963	0.00616	0.38178	0.45583
3.87573	0.00768	0.3784	0.45194
3.88184	0.00926	0.3755	0.44857
3.88794	0.01087	0.37312	0.44573
3.89404	0.01248	0.37128	0.4435
3.90015	0.01408	0.37002	0.4419
3.90625	0.01565	0.36934	0.44099
3.91235	0.01717	0.36924	0.44076
3.91846	0.01862	0.3697	0.44118
3.92456	0.01998	0.37062	0.44218
3.93066	0.02123	0.37189	0.4436
3.93677	0.02234	0.37332	0.44521
3.94287	0.02326	0.37465	0.44671
3.94897	0.02397	0.3756	0.44774
3.95508	0.02442	0.37587	0.44793
3.96118	0.02459	0.37521	0.44696
3.96729	0.02444	0.37345	0.44464
3.97339	0.02398	0.37059	0.44091
3.97949	0.02322	0.36674	0.43592
3.9856	0.02221	0.36213	0.42994
3.9917	0.02097	0.35705	0.42334
3.9978	0.01958	0.35182	0.41649
4.00391	0.01808	0.34669	0.40975
4.01001	0.01653	0.34185	0.40336
4.01611	0.015	0.33741	0.3975
4.02222	0.01355	0.33339	0.39224
4.02832	0.01227	0.32975	0.38756
4.03442	0.01124	0.3264	0.38341
4.04053	0.01054	0.32322	0.37968
4.04663	0.01023	0.3201	0.37626
4.05273	0.01032	0.31693	0.37303
4.05884	0.01075	0.31367	0.36994
4.06494	0.01141	0.31029	0.36694
4.07104	0.01221	0.30687	0.36408
4.07715	0.01307	0.30352	0.36144
4.08325	0.01393	0.30039	0.35913
4.08936	0.01474	0.29767	0.35731
4.09546	0.01549	0.29553	0.35612
4.10156	0.01616	0.29413	0.35566
4.10767	0.01675	0.29358	0.35602
4.11377	0.01723	0.29393	0.35719
4.11987	0.01762	0.29515	0.35908
4.12598	0.0179	0.29714	0.36151
4.13208	0.01807	0.29968	0.3642
4.13818	0.01812	0.30249	0.36679
4.14429	0.01806	0.30522	0.36886
4.15039	0.01788	0.30749	0.36999
4.15649	0.01763	0.30898	0.36986
4.1626	0.01734	0.30947	0.36828
4.1687	0.01706	0.30886	0.36523
4.1748	0.01684	0.3072	0.3609
4.18091	0.01674	0.30467	0.35558
4.18701	0.01679	0.3015	0.34963
4.19312	0.01699	0.29793	0.34341
4.19922	0.01734	0.29417	0.33721
4.20532	0.01781	0.2904	0.33126
4.21143	0.01838	0.28674	0.32571
4.21753	0.01899	0.28327	0.32062
4.22363	0.01961	0.28003	0.31603
4.22974	0.02021	0.27707	0.31194
4.23584	0.02074	0.27441	0.30833
