2.34	22.7856	9.62428	8.05169	5.90888
2.36	22.7067	9.55035	7.97505	5.93391
2.38	22.6146	9.47422	7.89244	5.94292
2.4	22.5329	9.43495	7.90204	5.97556
2.42	22.4885	9.45321	8.00837	6.0564
2.44	22.458	9.47602	8.10594	6.13532
2.46	22.6473	9.53348	8.06544	6.10327
2.48	22.8531	9.58517	8.03231	6.0656
2.5	23.0116	9.56826	8.01618	6.05996
2.52	23.092	9.51744	7.99762	6.09046
2.54	23.1557	9.4845	7.97596	6.11914
2.56	23.0939	9.49551	7.95389	6.10151
2.58	23.0336	9.49911	7.933	6.08428
2.6	23.0407	9.55129	7.95714	6.04818
2.62	23.107	9.67498	7.9888	5.97348
2.64	23.1874	9.79605	8.00968	5.88868
2.66	23.3118	9.78021	8.02005	5.8759
2.68	23.4342	9.76212	8.03191	5.86737
2.7	23.4427	9.71833	7.96264	5.87139
2.72	23.3724	9.68646	7.82348	5.87001
2.74	23.3304	9.67456	7.70096	5.86879
2.76	23.5619	9.62637	7.80402	5.87065
2.78	23.7946	9.57789	7.90737	5.87254
2.8	23.9346	9.58119	8.02016	5.92727
2.82	24.0104	9.62685	8.13677	6.01132
2.84	24.0668	9.66639	8.22122	6.0738
2.86	24.1261	9.69772	8.10125	5.99242
2.88	24.1855	9.72905	7.98127	5.91109
2.9	24.1865	9.7106	7.95116	5.95323
2.92	24.1294	9.66149	7.97471	6.06838
2.94	24.1146	9.62591	8.01683	6.14181
2.96	24.26	9.60354	8.10306	6.01851
2.98	24.4055	9.58117	8.18927	5.89521
3	24.5856	9.70807	8.15399	5.88511
3.02	24.8089	9.91056	8.0667	5.92428
3.04	24.9894	10.0673	8.01604	5.95442
3.06	24.9244	10.0704	8.12482	5.98527
3.08	24.8595	10.0736	8.23359	6.01611
3.1	24.9733	10.0743	8.18407	5.98104
3.12	25.1477	10.0641	8.07635	5.89213
3.14	25.2795	10.0323	8.02444	5.8348
3.16	25.2734	9.98428	8.09051	5.90392
3.18	25.2673	9.93628	8.15658	5.97301
3.2	25.3724	9.92681	8.18719	5.88871
3.22	25.5435	9.91807	8.22217	5.75656
3.24	25.7103	9.93862	8.26479	5.66994
3.26	25.7983	10.0007	8.32529	5.70158
3.28	25.8863	10.0628	8.3858	5.73322
3.3	26.0194	10.0079	8.38642	5.71226
3.32	26.1683	9.92666	8.36342	5.68511
3.34	26.3629	9.90219	8.31304	5.68178
3.36	26.6363	9.98115	8.27111	5.73679
3.38	26.9084	10.0601	8.22921	5.79181
3.4	26.879	10.0438	8.23181	5.81173
3.42	26.821	10.0318	8.22859	5.81302
3.44	26.8773	10.0189	8.25822	5.82648
3.46	27.0174	9.95722	8.324	5.87155
3.48	27.1527	9.89514	8.38964	5.91716
3.5	27.3414	9.85971	8.33399	5.96122
3.52	27.5403	9.82538	8.276	6.0045
3.54	27.6625	9.8516	8.29007	6.02146
3.56	27.7558	9.99246	8.37756	6.01871
3.58	27.857	10.1282	8.46312	6.01534
3.6	28.0669	10.0902	8.3911	5.9519
3.62	28.2785	10.0356	8.31474	5.87238
3.64	28.5433	10.0051	8.31992	5.84082
3.66	28.8258	9.98424	8.40171	5.879
3.68	29.107	9.96783	8.47917	5.91807
3.7	29.3364	9.97237	8.45516	5.94402
3.72	29.5719	9.97361	8.42672	5.97015
3.74	29.7553	9.93333	8.3931	6.03148
3.76	29.9043	9.89763	8.36969	6.12212
3.78	30.0441	9.87863	8.35413	6.19625
3.8	30.2853	9.93352	8.46855	6.05812
3.82	30.5289	9.98648	8.58522	5.91675
3.84	30.6337	10.048	8.54094	5.90921
3.86	30.5896	10.1082	8.3691	6.00429
3.88	30.5845	10.1496	8.22617	6.0974
3.9	30.8463	10.145	8.48856	6.08756
3.92	31.1095	10.1407	8.7512	6.07757
3.94	31.3354	10.1325	8.74251	6.04824
3.96	31.556	10.0934	8.53861	6.01762
3.98	31.7419	10.0501	8.37942	5.99535
4	31.8206	9.99442	8.5132	6.01791
4.02	31.8994	9.93873	8.64699	6.04048
4.04	32.1288	9.8751	8.68365	6.01318
4.06	32.386	9.82589	8.68506	5.97447
4.08	32.6198	9.78697	8.69098	5.9597
4.1	32.8269	9.75287	8.69646	5.97728
4.12	33.034	9.71879	8.70191	5.99486
4.14	33.2906	9.71294	8.66527	6.02941
4.16	33.5822	9.71848	8.61174	6.07579
4.18	33.8398	9.69847	8.57067	6.09095
4.2	33.943	9.62953	8.57412	6.01295
4.22	34.0461	9.56054	8.57756	5.93496
4.24	34.2084	9.49681	8.64351	5.8727
4.26	34.3732	9.42414	8.72847	5.8108
4.28	34.5889	9.35086	8.78012	5.78981
4.3	34.8897	9.29272	8.71952	5.84207
4.32	35.1904	9.23458	8.6589	5.89432
4.34	35.2756	9.29239	8.72044	5.90111
4.36	35.3412	9.3762	8.81838	5.90978
4.38	35.4424	9.40893	8.86223	5.94721
4.4	35.6753	9.33667	8.8002	6.04075
4.42	35.9091	9.26439	8.73817	6.13429
4.44	36.1872	9.14522	8.68617	6.13156
4.46	36.4496	9.02729	8.63793	6.11622
4.48	36.6551	8.97017	8.6379	6.09698
4.5	36.7797	8.96719	8.69709	6.07106
4.52	36.9073	8.96434	8.7559	6.04584
4.54	37.1835	9.03523	8.69184	6.2661
4.56	37.4779	9.12664	8.61447	6.5095
4.58	37.6945	9.10028	8.55764	6.55997
4.6	37.7658	8.92024	8.55529	6.35319
4.62	37.8463	8.74984	8.55481	6.14845
4.64	38.2396	8.77255	8.42981	6.13385
4.66	38.6664	8.79954	8.28911	6.13104
4.68	39.0567	8.84212	8.23184	6.13406
4.7	39.4132	8.93803	8.26919	6.15907
4.72	39.7516	9.02877	8.29774	6.1865
4.74	39.8389	8.96486	8.19582	6.09782
4.76	39.9234	8.8951	8.09109	6.00428
4.78	40.0879	8.96437	8.06694	6.06059
4.8	40.2911	9.14296	8.11556	6.23542
4.82	40.484	9.34487	8.15999	6.38336
4.84	40.7449	9.66981	8.04845	6.31817
4.86	41.0076	9.99468	7.93628	6.25228
4.88	41.2949	10.3347	7.94593	6.22562
4.9	41.5986	10.6896	8.03829	6.22316
4.92	41.8903	11.0485	8.09921	6.2083
4.94	42.074	11.4541	8.00916	6.13726
4.96	42.2576	11.8596	7.91911	6.06621
4.98	42.7042	12.289	8.04125	6.13501
5	43.2468	12.7485	8.25548	6.27343
5.02	43.7336	13.2443	8.43212	6.37322
5.04	44.1032	13.8315	8.50538	6.32621
5.06	44.4727	14.4188	8.57861	6.27921
5.08	44.5723	14.8505	8.77292	6.25094
5.1	44.5701	15.2045	8.99368	6.22085
5.12	44.7127	15.5267	9.24783	6.21468
5.14	45.1805	15.7885	9.61422	6.28298
5.16	45.6484	16.0502	9.9806	6.3513
5.18	45.9126	16.1756	10.2889	6.37858
5.2	46.1663	16.2768	10.5891	6.39561
5.22	46.4767	16.2939	10.9031	6.37178
5.24	46.8522	16.1172	11.2292	6.29372
5.26	47.227	15.9405	11.5553	6.21567
5.28	47.5265	15.7393	11.7793	6.22576
5.3	47.8088	15.5444	11.9904	6.23493
5.32	48.1035	15.3527	12.2536	6.27525
5.34	48.4189	15.1454	12.5682	6.38016
5.36	48.7334	14.9342	12.8824	6.48472
5.38	49.0179	14.4917	12.8206	6.47796
5.4	49.3131	14.0495	12.7329	6.45648
5.42	49.6864	13.7109	12.7075	6.45264
5.44	50.1221	13.4729	12.7551	6.48296
5.46	50.5451	13.2318	12.7999	6.51113
5.48	50.8126	12.9608	12.738	6.5008
5.5	51.0728	12.689	12.6722	6.48669
5.52	51.343	12.543	12.5238	6.54504
5.54	51.6152	12.5286	12.2951	6.66932
5.56	51.9051	12.52	12.0685	6.78451
5.58	52.3975	12.4427	11.9295	6.6499
5.6	52.8914	12.3627	11.7915	6.5113
5.62	53.367	12.4139	11.6037	6.43141
5.64	53.8285	12.56	11.3851	6.39682
5.66	54.2859	12.6962	11.1916	6.37748
5.68	54.7154	12.8228	11.1791	6.54547
5.7	55.1445	12.9494	11.1667	6.71344
5.72	55.406	12.8983	11.0392	6.75576
5.74	55.5662	12.7227	10.8558	6.71452
5.76	55.7375	12.5905	10.6989	6.68041
5.78	56.0784	12.6979	10.6585	6.6982
5.8	56.4191	12.8053	10.6181	6.716
5.82	56.7004	12.7486	10.6543	6.71005
5.84	56.9602	12.6421	10.7213	6.70378
5.86	57.248	12.6127	10.7702	6.71645
5.88	57.58	12.7982	10.7541	6.74476
5.9	57.9119	12.9836	10.738	6.77307
5.92	58.3791	13.0476	10.7868	6.71111
5.94	58.8705	13.0616	10.8477	6.63713
5.96	59.2976	13.0801	10.9016	6.62358
5.98	59.6471	13.1178	10.9442	6.72202
6	59.9966	13.1554	10.9868	6.82048
6.02	60.3371	13.2201	11.0885	6.85851
6.04	60.6742	13.2999	11.2068	6.89602
6.06	61.0104	13.3584	11.2726	6.89435
6.08	61.3362	13.3713	11.2729	6.82603
6.1	61.663	13.3844	11.273	6.75739
6.12	62.1082	13.4586	11.3364	6.73309
6.14	62.5657	13.5343	11.3862	6.7059
6.16	63.0551	13.5906	11.4392	6.75836
6.18	63.5469	13.6359	11.5221	6.9205
6.2	64.028	13.68	11.604	7.08032
6.22	64.4815	13.7723	11.5493	7.00382
6.24	64.9468	13.8728	11.4834	6.91378
6.26	65.4003	13.9605	11.5173	6.85348
6.28	65.8183	14.0173	11.6633	6.82345
6.3	66.2278	14.0743	11.8158	6.78934
6.32	66.4622	14.124	11.8768	6.81708
6.34	66.6906	14.1733	11.9345	6.84514
6.36	67.1656	14.2089	11.9772	6.87419
6.38	67.859	14.2427	12.0304	6.89534
6.4	68.5515	14.2701	12.0804	6.89881
6.42	68.936	14.2982	12.0774	6.85446
6.44	69.3193	14.3263	12.0744	6.81014
6.46	69.8314	14.4755	12.0868	6.86069
6.48	70.4105	14.6634	12.0994	6.93696
6.5	70.9338	14.8079	12.0925	6.99317
6.52	71.4059	14.8756	12.085	7.02169
6.54	71.8778	14.9434	12.0774	7.05022
6.56	72.4127	14.9737	12.1199	7.09597
6.58	72.9283	14.9825	12.1702	7.14211
6.6	73.3874	15.02	12.2654	7.1653
6.62	73.7483	15.0874	12.4714	7.14048
6.64	74.1092	15.1548	12.6775	7.11566
6.66	74.9865	15.1938	12.6917	7.09828
6.68	75.9606	15.2345	12.6598	7.07579
6.7	76.7527	15.3172	12.671	7.0483
6.72	77.2452	15.4889	12.7508	7.03469
6.74	77.7379	15.6606	12.8305	7.02105
6.76	78.0994	15.6861	12.8322	7.0034
6.78	78.4465	15.6862	12.8372	6.98089
6.8	78.9232	15.7553	12.9111	6.98079
6.82	79.5405	15.9292	13.0549	6.99973
6.84	80.1532	16.1058	13.1988	7.01721
6.86	80.6402	16.2371	13.2229	6.96369
6.88	81.1248	16.3569	13.2451	6.91256
6.9	81.6018	16.4251	13.2603	6.86396
6.92	82.0707	16.4725	13.2613	6.81141
6.94	82.5336	16.5258	13.2685	6.76079
6.96	82.9881	16.4826	13.4875	6.86183
6.98	83.4442	16.4322	13.7082	6.96608
7	83.9818	16.492	13.8022	6.99134
7.02	84.5836	16.6463	13.8184	6.95255
7.04	85.1725	16.7865	13.862	6.91403
7.06	85.5957	16.8823	14.0313	6.8302
7.08	86.0184	16.978	14.2007	6.74631
7.1	86.6516	17.111	14.316	6.7606
7.12	87.3831	17.2428	14.4035	6.83516
7.14	88.0589	17.3773	14.4854	6.90106
7.16	88.485	17.591	14.5618	6.89941
7.18	88.9112	17.8046	14.6383	6.89775
7.2	89.3956	17.9884	14.7693	6.9382
7.22	89.9403	18.1531	14.9054	6.99845
7.24	90.5186	18.2656	14.9971	7.03038
7.26	91.1471	18.2536	14.969	6.99759
7.28	91.7755	18.2415	14.9409	6.9648
7.3	92.2676	18.3721	15.0859	6.92243
7.32	92.7433	18.5319	15.2768	6.87072
7.34	93.3398	18.6948	15.4418	6.84857
7.36	94.1169	18.8514	15.5558	6.898
7.38	94.8944	19.008	15.6698	6.94745
7.4	95.5463	19.0414	15.7445	6.96007
7.42	96.1698	19.065	15.8166	6.96367
7.44	96.6975	19.1224	15.8814	6.9452
7.46	97.1412	19.2274	15.9036	6.89731
7.48	97.5795	19.3341	15.925	6.85064
7.5	97.9819	19.5231	16.1412	6.88767
7.52	98.3842	19.7075	16.3796	6.92385
7.54	98.8686	19.8336	16.5101	6.94466
7.56	99.4069	19.9126	16.5132	6.97022
7.58	99.9449	19.9889	16.519	7.00407
7.6	100.296	20.0281	16.5783	7.04323
7.62	100.647	20.0668	16.6384	7.08086
7.64	100.961	20.1939	16.7076	7.07239
7.66	101.247	20.3905	16.7779	7.03439
7.68	101.534	20.5697	16.8513	6.99734
7.7	101.873	20.522	16.9853	7.04953
7.72	102.212	20.4743	17.1195	7.10179
7.74	102.568	20.5406	17.1516	7.08871
7.76	102.935	20.6734	17.1379	7.00535
7.78	103.322	20.7871	17.1755	6.91831
7.8	103.768	20.8828	17.3952	6.93445
7.82	104.213	20.9785	17.6149	6.95057
7.84	104.455	21.1951	17.7367	6.9727
7.86	104.631	21.4479	17.8234	6.98458
7.88	104.8	21.6472	17.9281	6.99721
7.9	105.008	21.7087	18.0978	7.01711
7.92	105.215	21.7702	18.2673	7.03699
7.94	105.449	21.9026	18.3138	7.034
7.96	105.653	22.0347	18.32	7.02122
7.98	105.86	22.1809	18.4064	7.01693
8	106.091	22.4007	18.6317	7.02795
8.02	106.319	22.6205	18.8569	7.03907
8.04	106.086	22.69	18.8247	6.94732
8.06	105.831	22.7377	18.7784	6.84437
8.08	105.584	22.8466	18.8559	6.82228
8.1	105.317	23.0313	19.0691	6.89314
8.12	105.042	23.2163	19.2805	6.95942
8.14	104.843	23.5045	19.3842	6.94527
8.16	104.652	23.7972	19.4862	6.93028
8.18	104.45	23.9257	19.5944	6.9341
8.2	104.189	23.9144	19.703	6.95428
8.22	103.916	23.9436	19.8172	6.97799
8.24	103.546	24.3569	20.0116	7.05979
8.26	103.175	24.7702	20.206	7.1418
8.28	102.755	24.9244	20.3695	7.14546
8.3	102.331	24.9221	20.5084	7.10531
8.32	101.874	24.9596	20.6408	7.06528
8.34	101.26	25.1935	20.7465	6.98031
8.36	100.646	25.4275	20.8521	6.89535
8.38	100.006	25.6318	21.0179	6.91843
8.4	99.36	25.8121	21.2196	6.99964
8.42	98.6909	25.9899	21.4112	7.0829
8.44	97.978	26.1674	21.5364	7.12999
8.46	97.2653	26.345	21.6616	7.1771
8.48	96.4239	26.5585	21.8978	7.15187
8.5	95.5482	26.7928	22.1609	7.11785
8.52	94.6232	26.9715	22.3578	7.10617
8.54	93.5359	27.0416	22.4533	7.1187
8.56	92.4463	27.1117	22.5489	7.13111
8.58	91.4554	27.3263	22.6575	7.0933
8.6	90.5071	27.5497	22.7687	7.04867
8.62	89.5553	27.7478	22.9141	6.99338
8.64	88.5732	27.9304	23.1055	6.93878
8.66	87.5874	28.115	23.2988	6.88845
8.68	86.1905	28.2448	23.4236	6.91762
8.7	84.7746	28.3712	23.544	6.94917
8.72	83.3414	28.5373	23.7103	7.01246
8.74	81.9208	28.7328	23.9241	7.08995
8.76	80.5018	28.9319	24.1272	7.14945
8.78	79.0428	29.2179	24.2364	7.06737
8.8	77.5826	29.5041	24.3458	6.98535
8.82	76.007	29.7557	24.498	6.93725
8.84	74.3703	29.9846	24.6705	6.91819
8.86	72.688	30.1997	24.8498	6.91258
8.88	70.7571	30.3533	25.027	6.9663
8.9	68.826	30.507	25.2044	7.02002
8.92	67.0387	30.6957	25.3651	7.06669
8.94	65.3033	30.9018	25.5257	7.10066
8.96	63.4081	31.1281	25.6892	7.10108
8.98	61.1056	31.3838	25.8632	7.02302
9	58.8031	31.6395	26.037	6.94493
9.02	56.567	31.8695	26.2306	6.91885
9.04	54.3238	32.1047	26.4277	6.90628
9.06	51.8858	32.3353	26.6079	6.91772
9.08	49.1607	32.5454	26.7551	6.96105
9.1	46.4348	32.7552	26.9026	7.00437
9.12	43.6538	32.9989	27.0985	6.92542
9.14	40.8638	33.2442	27.3036	6.83436
9.16	37.9763	33.4568	27.4673	6.79082
9.18	34.9571	33.6302	27.5926	6.79907
9.2	31.9157	33.8018	27.7253	6.80851
9.22	28.4939	33.9305	27.9514	6.75869
9.24	25.0623	34.0575	28.1781	6.70544
9.26	21.3889	34.2019	28.3662	6.71957
9.28	17.5278	34.3566	28.5241	6.79095
9.3	13.6277	34.5234	28.6762	6.85824
9.32	9.5301	34.8719	28.8193	6.89407
9.34	5.43265	35.2204	28.9625	6.9299
9.36	1.03039	35.5048	29.1128	6.92193
9.38	-3.55731	35.7512	29.2623	6.89007
9.4	-8.29256	35.982	29.4263	6.85701
9.42	-13.602	36.1291	29.65	6.82243
9.44	-18.9115	36.2762	29.8738	6.78784
9.46	-24.3037	36.5067	30.0574	6.78939
9.48	-29.7203	36.7697	30.2335	6.80167
9.5	-35.3926	37.0551	30.4199	6.80826
9.52	-41.5944	37.3768	30.6232	6.81401
9.54	-47.7964	37.6985	30.8264	6.81976
9.56	-54.2351	37.9477	31.0347	6.83827
9.58	-60.7359	38.1915	31.238	6.85655
9.6	-67.6255	38.4131	31.424	6.88468
9.62	-75.0034	38.5754	31.6064	6.94316
9.64	-82.38	38.739	31.789	7.00234
9.66	-90.4323	39.0177	32.0221	6.9054
9.68	-98.551	39.3107	32.2539	6.79509
9.7	-107.008	39.5766	32.5021	6.72416
9.72	-115.769	39.813	32.7604	6.70873
9.74	-124.624	40.0533	33.0146	6.69684
9.76	-134.493	40.363	33.1772	6.75387
9.78	-144.37	40.6735	33.3394	6.81084
9.8	-154.666	40.9428	33.5825	6.79306
9.82	-165.26	41.1859	33.8891	6.71445
9.84	-176.077	41.447	34.1792	6.64004
9.86	-187.873	41.7841	34.373	6.63956
9.88	-199.669	42.1212	34.5668	6.6391
9.9	-212.088	42.449	34.7144	6.65176
9.92	-224.782	42.7834	34.8419	6.66067
9.94	-237.87	43.1348	35.0409	6.67689
9.96	-252.058	43.4922	35.4414	6.7222
9.98	-266.247	43.8496	35.8418	6.76751
10	-281.421	44.0405	36.0653	6.82345
10.02	-296.796	44.2003	36.2497	6.87923
10.04	-312.721	44.477	36.5233	6.92057
10.06	-329.627	44.9283	36.9347	6.93456
10.08	-346.538	45.3795	37.3463	6.94877
10.1	-365.251	45.7578	37.523	6.93207
10.12	-384.11	46.1399	37.6897	6.91169
10.14	-403.775	46.4536	37.9055	6.85426
10.16	-424.32	46.6883	38.1603	6.7512
10.18	-444.948	46.9252	38.4124	6.65826
10.2	-467.455	47.1776	38.7083	6.84628
10.22	-490.004	47.432	39.0052	7.0366
10.24	-514.203	47.7229	39.2117	7.09755
10.26	-539.579	48.029	39.3529	7.06505
10.28	-565.248	48.3263	39.5213	7.05106
10.3	-592.785	48.62	39.8711	7.16622
10.32	-620.321	48.9137	40.221	7.28138
10.34	-650.148	49.1712	40.5131	7.32023
10.36	-681.022	49.4053	40.7796	7.32295
10.38	-712.859	49.6541	41.0524	7.31401
10.4	-747.733	49.9381	41.3276	7.30136
10.42	-782.605	50.2222	41.6026	7.28871
10.44	-820.658	50.6075	41.8131	7.31298
10.46	-859.517	51.0265	42.0113	7.33569
10.48	-900.115	51.3795	42.2286	7.36489
10.5	-943.892	51.5922	42.4882	7.43298
10.52	-987.677	51.8048	42.7478	7.50114
10.54	-1036.41	52.2223	43.065	7.56438
10.56	-1085.68	52.6604	43.386	7.62308
10.58	-1137.57	53.0109	43.6156	7.60867
10.6	-1192.39	53.2564	43.7488	7.51438
10.62	-1247.44	53.5047	43.8929	7.42696
10.64	-1307.83	53.7457	44.214	7.4574
10.66	-1368.34	53.9865	44.5357	7.48886
10.68	-1431.75	54.2917	44.7836	7.55936
10.7	-1497.15	54.6469	44.9869	7.65891
10.72	-1562.96	54.9962	45.1991	7.74644
10.74	-1630.59	55.3558	45.4602	7.8074
10.76	-1698.22	55.7155	45.7214	7.86835
10.78	-1763.94	56.0332	45.9934	7.8215
10.8	-1828.56	56.3216	46.2635	7.72024
10.82	-1890.05	56.6006	46.5073	7.67575
10.84	-1941.31	56.8568	46.6909	7.80779
10.86	-1992.58	57.1131	46.8744	7.93984
10.88	-2019.22	57.3749	47.053	7.98536
10.9	-2039.71	57.6397	47.231	8.01528
10.92	-2039.16	57.9014	47.4462	7.99694
10.94	-2001.55	58.1624	47.7162	7.89822
10.96	-1963.63	58.4233	47.9863	7.79953
10.98	-1839.23	58.5307	48.1338	7.85412
11	-1707.68	58.6235	48.2769	7.91786
11.02	-1510.09	58.781	48.4192	7.9294
11.04	-1243.38	59.0022	48.5546	7.89121
11.06	-966.867	59.2186	48.6773	7.86134
11.08	-532.09	59.4125	48.6548	7.97696
11.1	-96.476	59.6067	48.6322	8.09251
11.12	447.756	59.6171	48.6735	8.14181
11.14	1059.73	59.5044	48.7503	8.14158
11.16	1696.6	59.4423	48.8129	8.14012
11.18	2444.15	59.6133	48.8139	8.11374
11.2	3191.7	59.7842	48.8149	8.08735
11.22	3968.15	59.7693	48.8489	8.112
11.24	4752.41	59.6919	48.8978	8.15907
11.26	5507.2	59.5939	48.9264	8.19955
11.28	6181.9	59.4389	48.9001	8.21226
11.3	6856.59	59.2839	48.8739	8.22501
11.32	7304.96	59.1736	48.7962	8.24555
11.34	7710.92	59.0719	48.7064	8.27046
11.36	7961.29	58.9312	48.5902	8.31006
11.38	7981.79	58.7196	48.437	8.36812
11.4	7998.85	58.5067	48.2836	8.42624
11.42	7623.91	58.1936	48.0112	8.45719
11.44	7232.9	57.8812	47.7355	8.48889
11.46	6668.36	57.5313	47.4115	8.48299
11.48	5950.89	57.1412	47.042	8.44421
11.5	5216.92	56.7505	46.6708	8.41622
11.52	4346.86	56.3297	46.2576	8.49714
11.54	3476.73	55.9088	45.8444	8.57807
11.56	2630.22	55.4235	45.3928	8.5881
11.58	1801.67	54.9142	44.9303	8.55422
11.6	1010.65	54.3995	44.4735	8.55635
11.62	376.031	53.856	44.0331	8.69963
11.64	-258.589	53.3127	43.5929	8.8429
11.66	-697.369	52.7041	43.0173	8.8789
11.68	-1075.58	52.0767	42.3981	8.88423
11.7	-1380.14	51.4053	41.7993	8.89458
11.72	-1534.17	50.636	41.239	8.91655
11.74	-1688.19	49.8668	40.6787	8.93857
11.76	-1714.74	49.1785	40.0702	8.99771
