2400	93.103581	11.574959
		
2395	92.728274	79.210974
		
2390	93.96512	12.737956
		
2385	92.774649	-24.167008
		
2380	92.995553	-21.361241
		
2375	92.198091	52.031829
		
2370	94.109436	20.696669
		
2365	93.852549	33.520942
		
2360	93.50052	-73.316737
		
2355	92.836977	14.425791
		
2350	93.176509	15.609611
		
2345	93.945585	29.130581
		
2340	93.190077	25.460388
		
2335	92.466546	17.806246
		
2330	92.790662	-1.480264
		
2325	92.645566	30.415322
		
2320	92.831277	47.565805
		
2315	93.012872	36.493797
		
2310	93.022078	16.401186
		
2305	93.14514	74.654878
		
2300	92.799341	27.495391
		
2295	93.544099	57.731198
		
2290	92.916094	367.459176
		
2285	94.14326	35.866375
		
2280	93.588932	14.030503
		
2275	93.187923	33.804988
		
2270	93.508335	32.774614
		
2265	92.678324	20.262369
		
2260	92.31392	32.501418
		
2255	92.821876	15.585511
		
2250	93.629813	36.69188
		
2245	93.244728	8.787131
		
2240	93.652419	8.378884
		
2235	92.241278	0.976998
		
2230	92.253638	16.692737
		
2225	93.610688	6.919287
		
2220	93.339885	26.815066
		
2215	92.558499	12.16763
		
2210	92.941915	5.176165
		
2205	91.796579	10.625129
		
2200	93.100116	16.50165
		
2195	92.788148	19.849714
		
2190	93.263841	21.021543
		
2185	93.271056	10.751534
		
2180	93.711449	2.129725
		
2175	92.967855	-40.627508
		
2170	93.478306	5.077241
		
2165	93.290146	10.937374
		
2160	92.93863	29.475408
		
2155	93.174087	6.019428
		
2150	93.455271	11.410792
		
2145	92.991807	-8.94416
		
2140	93.398033	29.405607
		
2135	93.069944	35.941824
		
2130	92.749417	44.34559
		
2125	93.256909	-4.041517
		
2120	93.702799	-14.191383
		
2115	93.321931	-36.891146
		
2110	93.150191	39.190347
		
2105	93.204713	47.714221
		
2100	93.455659	36.97987
		
2095	93.472974	-2.062509
		
2090	93.293461	-13.191771
		
2085	93.158159	5.114769
		
2080	93.080842	37.796728
		
2075	93.169346	1.332479
		
2070	93.140305	9.875349
		
2065	93.191633	23.406627
		
2060	93.310253	10.15154
		
2055	93.041967	16.391753
		
2050	93.068528	3.314303
		
2045	93.522804	9.472434
		
2040	93.565521	13.366139
		
2035	93.564896	15.782894
		
2030	93.553429	14.087623
		
2025	93.278063	-2.700746
		
2020	93.347636	16.369445
		
2015	93.441817	16.608251
		
2010	93.355735	6.401349
		
2005	93.322647	6.19812
		
2000	93.246496	6.992538
		
1995	93.225898	10.350964
		
1990	93.41413	13.788311
		
1985	93.409973	12.760986
		
1980	93.420243	8.06191
		
1975	93.458337	2.853816
		
1970	93.492934	10.955891
		
1965	93.273033	16.598795
		
1960	93.462931	23.932919
		
1955	93.52283	14.502444
		
1950	93.436628	10.037695
		
1945	93.345984	5.89878
		
1940	93.218379	7.244318
		
1935	92.943302	21.134004
		
1930	93.332892	30.175056
		
1925	93.399336	5.841147
		
1920	93.069446	2.739157
		
1915	93.274242	14.775792
		
1910	93.33513	15.402329
		
1905	93.089889	13.412095
		
1900	93.152665	7.213894
		
1895	93.280133	15.761266
		
1890	93.243123	10.347361
		
1885	93.363857	4.234264
		
1880	93.500325	7.941186
		
1875	93.438457	10.05505
		
1870	93.475663	13.107955
		
1865	93.455367	11.167931
		
1860	93.394416	5.623071
		
1855	93.184659	5.797558
		
1850	93.102113	10.796434
		
1845	93.179209	13.000658
		
1840	93.330321	11.378231
		
1835	93.310332	4.57976
		
1830	93.149724	4.210668
		
1825	93.253564	8.107976
		
1820	93.308289	10.866885
		
1815	93.195496	12.998451
		
1810	93.364641	26.476511
		
1805	93.460977	21.258742
		
1800	93.403825	10.736858
		
1795	93.542567	9.072355
		
1790	93.406617	7.209989
		
1785	93.24715	10.08906
		
1780	93.341225	14.714274
		
1775	93.415323	15.271862
		
1770	93.313156	3.512051
		
1765	93.473584	3.703352
		
1760	93.473701	12.268032
		
1755	93.283058	12.07591
		
1750	93.442647	13.403178
		
1745	93.414824	15.258861
		
1740	93.344618	7.20293
		
1735	93.404885	7.552803
		
1730	93.318502	11.978095
		
1725	93.291767	12.219208
		
1720	93.363664	10.256897
		
1715	93.341197	13.505554
		
1710	93.273837	14.60918
		
1705	93.398842	8.35791
		
1700	93.297199	5.556147
		
1695	93.270285	7.865754
		
1690	93.309442	8.024644
		
1685	93.262216	5.131851
		
1680	93.335757	7.612518
		
1675	93.385443	12.196294
		
1670	93.32468	8.945328
		
1665	93.366625	4.076714
		
1660	93.471177	7.450668
		
1655	93.277993	18.047327
		
1650	93.296606	7.907431
		
1645	93.44049	7.90244
		
1640	93.402432	9.747515
		
1635	93.187972	10.171523
		
1630	93.279526	9.889008
		
1625	93.23052	11.92773
		
1620	93.239946	7.956095
		
1615	93.270879	2.223626
		
1610	93.30854	6.81583
		
1605	93.296292	12.396503
		
1600	93.324456	13.476099
		
1595	93.242289	8.656848
		
1590	93.256767	8.662041
		
1585	93.264148	12.710557
		
1580	93.244746	10.786946
		
1575	93.263297	8.914584
		
1570	93.35289	11.437835
		
1565	93.327563	9.049692
		
1560	93.242424	8.002986
		
1555	93.287474	14.054247
		
1550	93.335703	7.836824
		
1545	93.350188	11.4869
		
1540	93.3155	3.881069
		
1535	93.388493	10.645327
		
1530	93.232969	11.444407
		
1525	93.291608	12.92731
		
1520	93.23875	12.387054
		
1515	93.30602	14.267401
		
1510	93.404791	8.482809
		
1505	93.318873	7.857864
		
1500	93.332666	7.913019
		
1495	93.387464	9.318463
		
1490	93.305753	7.701277
		
1485	93.327603	8.925263
		
1480	93.482491	11.198126
		
1475	93.205994	7.901777
		
1470	93.277371	9.083769
		
1465	93.272485	10.099124
		
1460	93.274395	7.287837
		
1455	93.326647	17.04529
		
1450	93.374376	8.584827
		
1445	93.422361	8.154276
		
1440	93.333816	10.981154
		
1435	93.383606	7.807755
		
1430	93.398471	8.57183
		
1425	93.349486	15.524471
		
1420	93.290631	5.839669
		
1415	93.394279	7.910839
		
1410	93.431311	11.366205
		
1405	93.361744	5.388245
		
1400	93.226575	6.713965
		
1395	93.201264	13.934161
		
1390	93.123047	10.620283
		
1385	92.985298	8.293126
		
1380	93.074125	5.064154
		
1375	93.229664	9.383522
		
1370	93.259345	7.756898
		
1365	93.349753	11.886175
		
1360	93.443401	9.666533
		
1355	93.28244	8.535581
		
1350	93.258634	11.54583
		
1345	93.323283	9.524871
		
1340	93.326562	9.697353
		
1335	93.231429	9.34977
		
1330	93.361203	11.834752
		
1325	93.206344	8.929106
		
1320	93.317526	7.592084
		
1315	93.292896	6.702882
		
1310	93.241954	5.002703
		
1305	93.232532	7.81587
		
1300	93.32236	9.717861
		
1295	93.356915	8.352698
		
1290	93.293951	7.21669
		
1285	93.387356	9.73922
		
1280	93.267851	9.246116
		
1275	93.25946	13.212572
		
1270	93.359344	8.306914
		
1265	93.293518	4.008243
		
1260	93.248487	10.779327
		
1255	93.183505	12.059371
		
1250	93.339577	12.562186
		
1245	93.239324	12.472
		
1240	93.252122	11.941531
		
1235	93.227703	7.904699
		
1230	93.342374	10.878201
		
1225	93.295347	8.449141
		
1220	93.31026	10.571018
		
1215	93.289432	8.906863
		
1210	93.349924	16.319358
		
1205	93.275726	8.68269
		
1200	93.229299	10.068755
		
1195	93.334816	6.093178
		
1190	93.345063	7.559174
		
1185	93.2809	9.486346
		
1180	93.401525	6.840375
		
1175	93.334725	9.388614
		
1170	93.372616	9.966167
		
1165	93.311364	10.543306
		
1160	93.352897	9.56652
		
1155	93.254472	9.985009
		
1150	93.344143	10.365307
		
1145	93.245199	12.229837
		
1140	93.273394	8.40978
		
1135	93.404237	11.200889
		
1130	93.341903	9.920253
		
1125	93.301782	8.143649
		
1120	93.346081	9.704589
		
1115	93.372858	10.148386
		
1110	93.273271	10.043488
		
1105	93.398617	10.167297
		
1100	93.354236	10.372656
		
1095	93.329168	9.983645
		
1090	93.404862	10.851384
		
1085	93.070005	9.781117
		
1080	93.353033	10.508851
		
1075	93.263464	10.576865
		
1070	93.326152	9.828967
		
1065	93.307804	10.420139
		
1060	93.356818	10.992218
		
1055	93.334823	9.266201
		
1050	93.39067	10.058238
		
1045	93.314487	11.463843
		
1040	93.436186	10.537848
		
1035	93.333171	9.326641
		
1030	93.283174	10.250565
		
1025	93.131845	9.43456
		
1020	93.248729	8.917456
		
1015	93.276831	10.817121
		
1010	93.217449	10.851457
		
1005	93.225969	9.845398
		
1000	93.331442	11.15495
		
995	93.175184	10.349821
		
990	93.282052	11.345407
		
985	93.246289	10.366385
		
980	93.365057	11.282856
		
975	93.361623	11.216711
		
970	93.387802	11.072482
		
965	93.222187	9.15622
		
960	93.472231	11.128648
		
955	93.524695	10.221102
		
950	93.149516	10.605361
		
945	93.17781	10.78644
		
940	93.26137	10.604472
		
935	93.080286	8.503795
		
930	93.262991	8.099154
		
925	93.445997	8.114342
		
920	93.276103	9.196558
		
915	93.338861	14.630502
		
910	93.434093	17.306816
		
905	93.330972	15.420658
		
900	93.677632	13.024319
		
895	93.638861	20.647051
		
890	93.080619	17.224045
		
885	93.504635	6.096142
		
880	93.225244	17.543409
		
875	92.827614	21.777584
		
870	93.663832	19.187103
		
865	93.919172	5.322557
		
860	93.646038	-5.90491
		
855	93.489173	20.406318
		
850	93.322559	10.313631
		
845	93.185231	10.318695
		
840	93.311256	10.332346
		
835	93.297356	10.328015
		
830	93.394372	10.295733
		
825	93.468311	10.23849
		
820	93.393657	10.261345
		
815	93.468261	10.252331
		
810	93.494651	10.23357
		
805	93.344543	10.194563
		
800	93.279925	10.142959
		
795	93.269218	10.121416
		
790	93.289925	10.11582
		
785	93.298731	10.10054
		
780	93.188429	10.086103
		
775	93.150221	10.071595
		
770	93.423858	10.029361
		
765	93.343247	9.998739
		
760	93.108089	10.012959
		
755	93.216276	10.000019
		
750	93.431872	9.963153
		
745	93.398498	9.925638
		
740	93.331644	9.94704
		
735	93.450122	9.930459
		
730	93.652952	9.917661
		
725	93.753386	9.899285
		
720	93.655173	9.840273
		
715	93.474594	9.833697
		
710	93.352682	9.830475
		
705	93.20646	9.823274
		
700	93.259546	9.824224
		
695	93.306538	9.808505
		
690	93.150653	9.806562
		
685	93.216472	9.813498
		
680	93.335861	9.831856
		
675	93.189341	9.815134
		
670	93.072906	9.795208
		
665	93.103975	9.794778
		
660	93.190785	9.784335
		
655	93.116305	9.764482
		
650	93.063283	9.773243
		
645	93.031362	9.755796
		
640	93.14566	9.726779
		
635	93.285573	9.737414
		
630	93.33553	9.738337
		
625	93.208708	9.725015
		
620	93.255866	9.710725
		
615	93.258732	9.713935
		
610	93.068329	9.705623
		
605	93.13017	9.690132
		
600	93.29245	9.688884
		
595	93.259301	9.674183
		
590	93.278199	9.676653
		
585	93.272937	9.655877
		
580	93.242636	9.651406
		
575	93.272455	9.646618
		
570	93.184524	9.630992
		
565	93.300229	9.633932
		
560	93.246261	9.664189
		
555	93.128628	9.712392
		
550	93.080896	9.692189
		
545	93.017532	9.691498
		
540	93.131491	9.689785
		
535	93.121514	9.683704
		
530	93.137293	9.691926
		
525	93.093085	9.712226
		
520	93.115429	9.749917
		
515	93.21367	9.835153
		
510	93.13026	9.929294
		
505	92.958431	9.999382
		
500	92.927755	10.016826
		
495	93.069733	9.994868
		
490	93.026124	9.932572
		
485	92.954299	9.834568
		
480	92.960282	9.775788
		
475	92.869961	9.805095
		
470	92.856114	9.831878
		
465	92.882646	9.854197
		
460	92.86124	9.830801
		
455	92.826047	9.809934
		
450	92.807627	9.7976
		
445	92.716304	9.783922
		
440	92.791795	9.779401
		
435	92.707306	9.751746
		
430	92.709398	9.759019
		
425	92.638092	9.76212
		
420	92.70196	9.749996
		
415	92.948512	9.751514
		
410	92.960238	9.747079
		
405	92.815774	9.761642
		
